direct_control,cyear,SP_ISIN,ids,scope1_abs,scope2_loc_abs,scope3_down_abs,scope3_up_abs
,2009,,100041,20872.57144352723,51769.02000000793,,168000.0146108732
102470.455859569,2010,GB00B2PDGW16,100041,20299.57214323876,48411.00999986542,,151824.069746753
93326.0028462417,2011,GB00B2PDGW16,100041,17987.70957537869,44098.99999994859,,145066.5358265
89499.1156764284,2012,GB00B2PDGW16,100041,14900.15779981199,44952.86167054433,,135137.2878079428
78322.2404140669,2013,GB00B2PDGW16,100041,17091.79218265089,33729.95161326711,,125356.8963654432
79247.5347537294,2014,GB00B2PDGW16,100041,16815.03999113078,34790.87472514596,,128834.022197699
75441.187677523,2015,GB00B2PDGW16,100041,17083.37080000008,31770.4672723402,,122284.2459847982
69451.8962315579,2016,GB00B2PDGW16,100041,16369.37973474708,25582.00000000535,,127423.1131293835
55548.496,2017,GB00B2PDGW16,100041,9426.943,21482.234,3.768954626244479,119913.988
54520.9753335953,2018,GB00B2PDGW16,100041,10087.04099081607,20532.99999996072,3.020008927596066,123567.087317135
57520.0293007402,2019,GB00B2PDGW16,100041,10225.52663677738,22181.99999993342,14.8146559777779,123094.2869533701
44663.503,2020,GB00B2PDGW16,100041,6025.0,21005.0,20.1106614980803,89055.985
33111.425,2021,GB00B2PDGW16,100041,2688.0,14481.0,24.72555492481078,85066.925
41169.722,2022,GB00B2PDGW16,100041,,,,
,2002,,100045,91741.01963879284,201071.96,,1687447.430436397
,2003,,100045,50194.68185974439,159150.33,,1583959.893739273
,2004,,100045,50995.59615127154,155999.98,,1317074.717905226
,2005,,100045,50994.00077272561,142999.9900000146,,1283887.656423545
,2006,,100045,65687.41360024342,188999.9700000867,,1468599.430437656
,2007,,100045,51272.3189755107,157110.3199999451,,931230.7504742224
,2008,,100045,37051.8030801078,97856.17999992165,,873388.9286590882
,2009,,100045,29294.96690998834,95523.97999999122,,811476.8185132719
362481.121365855,2010,GB00B1WY2338,100045,30016.61138468064,99451.96000004793,,737427.3071716366
387951.621840686,2011,GB00B1WY2338,100045,28986.92141145054,101123.3800000052,,793239.3704522542
362589.056781015,2012,GB00B1WY2338,100045,27797.79211064874,91930.34000008804,,767737.4394950016
353499.048681031,2013,GB00B1WY2338,100045,26267.56615738188,87213.46874602183,,765652.4260500532
348317.027111807,2014,GB00B1WY2338,100045,26471.51741579421,86221.52435493682,,770855.1127805556
